,product_link,product_name,final_price,product_description,name_dimension,final_price_dimension,product_description_location,body_dimension
121,https://www.snapdeal.com/product/altek-tan-mens-flip-flops/619766859492,Altek - Tan Men's Flip Flops ( Pack of 1 ),Rs. 209,"Altek
Color:Tan
Sole Material:TPR
Type:Flip Flops
Upper Material:Denim
Care Instruction:Hand wash
Closure:Slip-On
Pattern:Brand Logo
Pack:Pack of 1
Shop by Occasion:Casual
SUPC: SDL430932781","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 79}","{'x': 55, 'y': 2019, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 5769, 'width': 1024}"
122,https://www.snapdeal.com/product/urbanmark-gray/5764608165384857674,UrbanMark - Gray Men's Daily Slipper ( Pack of 1 ),Rs. 209,"UrbanMark
Color:Gray
Sole Material:EVA
Type:Daily Slipper
Upper Material:Fabric
Care Instruction:Hand wash
Closure:Slip-On
Pattern:Solid
Pack:Pack of 1
Shop by Occasion:Casual
SUPC: SDL190467046","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 79}","{'x': 55, 'y': 1938, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 8091, 'width': 1024}"
123,https://www.snapdeal.com/product/aadi-black-daily-slippers/623804278858,Aadi Black Slides,Rs. 299,"Aadi
Color: Black
Upper Material: Synthetic
Slipper Type: Slides
Sole Material: EVA
SUPC: SDL240235789","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 79}","{'x': 55, 'y': 1907, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 8177, 'width': 1024}"
124,https://www.snapdeal.com/product/shoerise-yellow-casual-shoes/639203797606,ShoeRise - Yellow Men's Sneakers,Rs. 539,"ShoeRise
Color:Yellow
Heel Height:Flat
Insoles:Padded
Ankle Height:Normal
Sole Material:Rubber
Type:Sneakers
Closure:Lace up
Upper Material:Mesh
Key Features:Lightweight
Pattern:Solid
Shop by Occasion:Casual
SUPC: SDL428623996","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 78}","{'x': 55, 'y': 1397, 'height': 185, 'width': 747}","{'x': 0, 'y': 0, 'height': 7599, 'width': 1024}"
125,https://www.snapdeal.com/product/aadi-outdoor-black-casual-shoes/657472074991,Aadi Outdoor Black Casual Shoes,Rs. 499,"Aadi
Color:Black
Ankle Height:Medium height
Heel Height:Medium heel < 5.08 cm(2)
Features:Lightweight
Sole Material:PVC
Upper Material:Synthetic Leather
Shoe Type:Outdoor
SUPC: SDL716017712","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 80}","{'x': 55, 'y': 1838, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 9171, 'width': 1024}"
126,https://www.snapdeal.com/product/big-fox-black-synthetic-leather/677798710956,Big Fox Black Flip Flops,Rs. 675,"Big Fox
Slipper Type:Flip Flops
Color:Black
Upper Material:Synthetic
Sole Material:EVA
Features:Light weight (<500gms)
SUPC: SDL544733863","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 77}","{'x': 55, 'y': 1907, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 5985, 'width': 1024}"
127,https://www.snapdeal.com/product/asian-lifestyle-black-casual-shoes/684665745019,ASIAN Sneakers Black Casual Shoes,Rs. 499,"ASIAN
Color:Black
Heel Height:Flat
Features:Lightweight
Insoles:Padded
Upper Material:Mesh/Textile
Shoe Type:Sneakers
SUPC: SDL942280399","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 80}","{'x': 55, 'y': 1838, 'height': 141, 'width': 747}","{'x': 0, 'y': 0, 'height': 9259, 'width': 1024}"
128,https://www.snapdeal.com/product/aletk-tan-daily-slippers/634127324254,Altek Tan Flip Flops,Rs. 219,"Altek
Color: Tan
Upper Material: Fabric
Slipper Type: Flip Flops
Sole Material: Rubber
SUPC: SDL829811002","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 74}","{'x': 55, 'y': 1907, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 8091, 'width': 1024}"
129,https://www.snapdeal.com/product/squash-gray-daily-slippers/669559941355,Squash Gray Daily Slippers,Rs. 229,"Squash
Slipper Type:Daily Slippers
Color:Gray
Upper Material:Synthetic Leather
Sole Material:Rubber
Features:Light weight (<500gms)
SUPC: SDL192943109","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 78}","{'x': 55, 'y': 2007, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 8080, 'width': 1024}"
130,https://www.snapdeal.com/product/viv-sneakers-black-casual-shoes/646493603766,viv Sneakers Black Casual Shoes,Rs. 439,"viv
Color:Black
Ankle Height:Normal
Heel Height:Medium heel < 5.08 cm(2)
Features:Lightweight
Insoles:Padded
Sole Material:Airmix
Upper Material:Mesh/Textile
Shoe Type:Sneakers
SUPC: SDL971903654","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 259, 'height': 32, 'width': 79}","{'x': 55, 'y': 1937, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 6017, 'width': 1024}"
131,https://www.snapdeal.com/product/pkkart-black-daily-slippers/663000210431,PKKART Black Slippers,Rs. 239,"PKKART
Color: Black
Upper Material: Fabric
Slipper Type: Slippers
Sole Material: EVA
SUPC: SDL780835185","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 78}","{'x': 55, 'y': 1895, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 6077, 'width': 1024}"
132,https://www.snapdeal.com/product/sir-corbett-sneakers-black-casual/622562853083,Sir Corbett Sneakers Black Casual Shoes,Rs. 749,"Sir Corbett
Color:Black
Ankle Height:Normal
Heel Height:Flat
Features:Cushioned
Insoles:Padded
Sole Material:Airmix
Upper Material:Rubber
Shoe Type:Sneakers
SUPC: SDL768721135","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 77}","{'x': 55, 'y': 1850, 'height': 163, 'width': 747}","{'x': 0, 'y': 0, 'height': 6625, 'width': 1024}"
133,https://www.snapdeal.com/product/fentacia-brown-daily-slippers/656959898712,Fentacia Brown Flip Flops,Rs. 469,"Fentacia
Color: Brown
Upper Material: Synthetic
Slipper Type: Flip Flops
Sole Material: PVC
SUPC: SDL911070263","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 80}","{'x': 55, 'y': 1869, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 7889, 'width': 1024}"
134,https://www.snapdeal.com/product/altek-navy/669902791772,Altek Navy,Rs. 249,"Altek
Color:Navy
Upper Material:Synthetic Leather
Sole Material:Rubber
SUPC: SDL032222599","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 79}","{'x': 55, 'y': 2007, 'height': 141, 'width': 747}","{'x': 0, 'y': 0, 'height': 5563, 'width': 1024}"
135,https://www.snapdeal.com/product/aadi-sneakers-maroon-casual-shoes/655368096530,Aadi Sneakers Maroon Casual Shoes,Rs. 399,"Aadi
Color:Maroon
Ankle Height:Normal
Heel Height:Flat
Features:Lightweight
Sole Material:Airmix
Upper Material:Mesh
Shoe Type:Sneakers
SUPC: SDL478760606","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 79}","{'x': 55, 'y': 1509, 'height': 141, 'width': 747}","{'x': 0, 'y': 0, 'height': 4613, 'width': 1024}"
136,https://www.snapdeal.com/product/urbanmark-tan-mens-daily-slipper/663610446418,UrbanMark - Tan Men's Daily Slipper ( Pack of 1 ),Rs. 219,"UrbanMark
Color:Tan
Sole Material:Resin
Type:Daily Slipper
Upper Material:Synthetic
Care Instruction:Wipe with a clean
Closure:Slip-On
Key Features:Lightweight
Pattern:Brand Logo
Shop by Occasion:Casual
SUPC: SDL763898882","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 74}","{'x': 55, 'y': 2019, 'height': 185, 'width': 747}","{'x': 0, 'y': 0, 'height': 6117, 'width': 1024}"
137,https://www.snapdeal.com/product/layasa-green-casual-shoes/632677010282,layasa Green Casual Shoes,Rs. 499,"layasa
Color:Green
Upper Material:Synthetic Leather
SUPC: SDL447458857","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 80}","{'x': 55, 'y': 1950, 'height': 141, 'width': 747}","{'x': 0, 'y': 0, 'height': 6656, 'width': 1024}"
138,https://www.snapdeal.com/product/lyvi-red/5764608168794827616,lyvi Red Slippers,Rs. 199,"lyvi
Color: Red
Upper Material: Fabric
Slipper Type: Slippers
Sole Material: EVA
SUPC: SDL059638895","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 75}","{'x': 55, 'y': 1950, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 6037, 'width': 1024}"
139,https://www.snapdeal.com/product/highwalker-red-daily-slippers/657961549912,HighWalker Red Slippers,Rs. 189,"HighWalker
Color: Red
Upper Material: Rubber
Slipper Type: Slippers
Sole Material: EVA
SUPC: SDL237347509","{'x': 453, 'y': 158, 'height': 27, 'width': 484}","{'x': 451, 'y': 259, 'height': 32, 'width': 74}","{'x': 55, 'y': 1895, 'height': 119, 'width': 747}","{'x': 0, 'y': 0, 'height': 7144, 'width': 1024}"
140,https://www.snapdeal.com/product/be-awara-grey-fleece-joggers/674547252942,Be Awara - Light Grey Fleece Men's Drop Crotch Pants ( Pack of 1 ),Rs. 799,"Be Awara
Color:Light Grey
Fabric:Fleece
Fit:Regular
Pattern:Striped
Waist Closure:Elasticated
Lining Material:Fleece
Lining:No
Wash Care:Machine Wash
Shop By Occasion:Casual
Pattern or Print Type:Vertical Striped
Number of Pocket:2
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
Pattern Coverage:Placement
Weave Type:Knitted
Type:Drop Crotch Pants
Season:Summer
Pack:Pack of 1
SUPC: SDL679516150","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 78}","{'x': 55, 'y': 1852, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 5732, 'width': 1024}"
141,https://www.snapdeal.com/product/scrott-fitness-100-percent-cotton/628301347906,Scrott Fitness - Black 100% Cotton Regular Fit Men's T-Shirt ( Pack of 1 ),Rs. 439,"Scrott Fitness
Color: Black
Net Contents: 1
Shop By Occasion: Casual
Season: Summer
Neck Shape: Round
Sleeves Length: Half Sleeves
Pattern: Printed
Fit: Regular Fit
Fabric: 100% Cotton
Wash Care: Machine-wash
Pack: Pack of 1
Number of Pocket: No Pocket
Hemline: Straight
Closure: Pullover
Product Length: Regular
Pattern Coverage: Chest
Pattern or Print Type: Typography
Weave Type: Knitted
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL533766053","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1964, 'height': 361, 'width': 747}","{'x': 0, 'y': 0, 'height': 6227, 'width': 1024}"
142,https://www.snapdeal.com/product/gym-training-fit-trackpant-for/7493990443443372805,FITMonkey - Polyester Olive Men's Sports Trackpants ( Single Pack ),Rs. 419,"FITMonkey
Color:Olive
Fabric:Polyester
Fit:Regular
Waist Closure:Elasticated
Sport:Gym
Technology:Dry Fit
Wash Care:Machine Wash
Pattern Coverage:All Over
Pattern or Print Type:Solid
Key Feature:LOWER TRACKPANT
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL275624746","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 75}","{'x': 55, 'y': 2024, 'height': 295, 'width': 747}","{'x': 0, 'y': 0, 'height': 8630, 'width': 1024}"
143,https://www.snapdeal.com/product/zeffit-black-cotton-blend-trackpants/642542332780,Zeffit - Black Cotton Blend Men's Joggers ( Pack of 1 ),Rs. 439,"Zeffit
Color:Black
Fabric:Cotton Blend
Fit:Regular
Pattern:Solid
Waist Closure:Drawstring
Lining Material:No Lining
Lining:No
Wash Care:Machine Wash
Shop By Occasion:Casual
Pattern or Print Type:Solid
Number of Pocket:2
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
Pattern Coverage:All Over
Weave Type:Knitted
Type:Joggers
Season:Summer
Pack:Pack of 1
SUPC: SDL726921798","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1852, 'height': 295, 'width': 747}","{'x': 0, 'y': 0, 'height': 5626, 'width': 1024}"
144,https://www.snapdeal.com/product/david-crew-100-percent-cotton/649818275617,David Crew - Black 100% Cotton Regular Fit Men's T-Shirt ( Pack of 1 ),Rs. 349,"David Crew
Fabric:100% Cotton
Color:Black
Pattern:Colorblock
Fit:Regular Fit
Hemline:Straight
Pack:Pack of 1
Neck Shape:Round
Style:Others
Pattern Coverage:All Over
Product Length:Regular
Weave Type:Knitted
Closure:Pullover
Sleeve styling:Regular
Number of Pocket:No Pocket
Season:Summer
Shop By Occasion:Casual
Sleeves Length:Half Sleeves
Pattern or Print Type:Colorblock
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL800932192","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1976, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 6231, 'width': 1024}"
145,https://www.snapdeal.com/product/life-roads-100-percent-cotton/5764608144136486776,Life Roads - White Cotton Slim Fit Men's Casual Shirt (Pack of 1 ),Rs. 799,"Life Roads
Color: White
Fabric: Cotton
Fit: Slim Fit
Net Contents: 1
Sleeves Length: Full Sleeves
Pack: Pack of 1
Pattern: Solid
Collar: Regular Collar
Wash Care: Hand Wash
Reversible: No
Shop By Occasion: Casual
Product Length: Regular
Hemline: Curved
Closure: Button
Season: Summer
Weave Type: Knitted
Placket: Button Placket
Pattern or Print Type: Solid
Transparency: Opaque
Number of Pocket: 1
Pattern Coverage: All Over
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL673506629","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 78}","{'x': 55, 'y': 1912, 'height': 361, 'width': 747}","{'x': 0, 'y': 0, 'height': 6253, 'width': 1024}"
146,https://www.snapdeal.com/product/forbro-navy-polyester-lycra-trackpants/658977959201,Forbro - Blue Polyester Men's Trackpants ( Pack of 1 ),Rs. 379,"Forbro
Color:Blue
Fabric:Polyester
Fit:Regular
Pattern:Plain
Waist Closure:Elastic
Wash Care:Hand Wash
Shop By Occasion:Casual
Number of Pocket:2
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
Weave Type:Knitted
Technology:Dry Fit
Type:Trackpants
Season:Summer
Pack:Pack of 1
SUPC: SDL672466396","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 77}","{'x': 55, 'y': 1852, 'height': 273, 'width': 747}","{'x': 0, 'y': 0, 'height': 8510, 'width': 1024}"
147,https://www.snapdeal.com/product/urbano-fashion-black-slim-jeans/660953237637,Urbano Fashion - Black Cotton Blend Slim Fit Men's Jeans ( Pack of 1 ),Rs. 599,"Urbano Fashion
Color: Black
Fabric: Cotton Blend
Fit: Slim
Style: Basic
Pack: Pack of 1
Number of Pocket: Multiple Pockets
Waist Rise: Mid-Rise
Fly Opening: Zipper
Stretch: Non-Stretchable
Wash Care: Hand Wash,Machine Wash
Bottom Opening: Regular
Closure: Button
Belt Loop: Yes
Weave Type: Knitted
Wash Type: Regular wash
Shop By Occasion: Casual
Season: Summer
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL955801213","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1852, 'height': 361, 'width': 747}","{'x': 0, 'y': 0, 'height': 8444, 'width': 1024}"
148,https://www.snapdeal.com/product/veirdo-100-percent-cotton-blue/618820996822,Veirdo - Blue 100% Cotton Regular Fit Men's T-Shirt ( Pack of 1 ),Rs. 309,"Veirdo
Fabric:100% Cotton
Color:Blue
Pattern:Colorblock
Fit:Regular Fit
Hemline:Straight
Pack:Pack of 1
Combo Product Colors:Blue
Neck Shape:Round
Pattern Coverage:All Over
Product Length:Regular
Weave Type:Knitted
Closure:Pullover
Sleeve styling:Regular
Number of Pocket:No Pocket
Season:Summer
Shop By Occasion:Casual
Sleeves Length:Half Sleeves
Pattern or Print Type:Solid
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL461716661","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1964, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 7222, 'width': 1024}"
149,https://www.snapdeal.com/product/the-million-club-cotton-blend/655483777748,The Million Club - Green Polyester Regular Fit Men's Polo T Shirt ( Pack of 1 ),Rs. 269,"The Million Club
Color: Green
Net Contents: 1
Pattern: Solid
Fit: Regular Fit
Number of Pocket: No Pocket
Pattern or Print Type: Solid
Sleeves Length: Half Sleeves
Wash Care: Hand Wash
Fabric: Polyester
Pack: Pack of 1
Shop By Occasion: Casual
Product Length: Regular
Pattern Coverage: All Over
Season: Summer
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL019911900","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1976, 'height': 317, 'width': 747}","{'x': 0, 'y': 0, 'height': 8416, 'width': 1024}"
150,https://www.snapdeal.com/product/zeffit-black-cotton-blend-trackpants/647302906703,Zeffit - Black Cotton Blend Men's Trackpants ( Pack of 1 ),Rs. 329,"Zeffit
Color:Black
Fabric:Cotton Blend
Fit:Regular
Pattern:Striper
Waist Closure:Elastic
Lining Material:No Lining
Lining:No
Wash Care:Hand Wash
Shop By Occasion:Casual
Number of Pocket:2
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
Weave Type:Knitted
Type:Trackpants
Season:Summer
Pack:Pack of 1
SUPC: SDL530004483","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 78}","{'x': 55, 'y': 1852, 'height': 317, 'width': 747}","{'x': 0, 'y': 0, 'height': 6733, 'width': 1024}"
151,https://www.snapdeal.com/product/sportswear-white-trackpant-for-mens/686101601512,SPORTSWEAR WHITE TRACKPANT FOR MEN'S,Rs. 449,"RANBOLT
Color:White
Fabric:Polyester Lycra
Fit:Regular
Lining:No
Packs:Pack of 1
Pocket:Double Pocket
Waist Closure:Elastic
Sport:Running
Weather Condition:NOT FOR WINTER
Technology:Dry Fit
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL128597742","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 80}","{'x': 55, 'y': 1852, 'height': 295, 'width': 747}","{'x': 0, 'y': 0, 'height': 8611, 'width': 1024}"
152,https://www.snapdeal.com/product/ausk-cotton-blend-regular-fit/686930039239,AUSK - Blue Cotton Blend Regular Fit Men's T-Shirt ( Pack of 1 ),Rs. 419,"AUSK
Color: Blue
Net Contents: 1
Shop By Occasion: Casual
Season: Summer
Neck Shape: Mandarin Collar
Sleeves Length: Half Sleeves
Pattern: Solid
Fit: Regular Fit
Fabric: Cotton Blend
Wash Care: Machine-wash
Pack: Pack of 1
Number of Pocket: 1
Hemline: Straight
Closure: Button
Product Length: Regular
Pattern Coverage: All Over
Pattern or Print Type: Solid
Weave Type: Knitted
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL969006814","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 75}","{'x': 55, 'y': 1964, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 6440, 'width': 1024}"
153,https://www.snapdeal.com/product/vida-loca-100-percent-cotton/8358681590297496493,Vida Loca - Grey Cotton Slim Fit Men's Casual Shirt (Pack of 1 ),Rs. 519,"Vida Loca
Color: Beige
Fabric: Cotton
Fit: Slim Fit
Net Contents: 1
Sleeves Length: Half Sleeves
Pack: Pack of 1
Pattern: Solid
Collar: Mandarin Collar
Wash Care: Hand Wash
Reversible: No
Shop By Occasion: Casual
Product Length: Regular
Hemline: Curved
Closure: Button
Season: Summer
Weave Type: Knitted
Placket: Button Placket
Pattern or Print Type: Solid
Transparency: Opaque
Number of Pocket: No Pocket
Pattern Coverage: All Over
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL501737014","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 74}","{'x': 55, 'y': 2124, 'height': 361, 'width': 747}","{'x': 0, 'y': 0, 'height': 8512, 'width': 1024}"
154,https://www.snapdeal.com/product/zeffit-multi-cotton-blend-trackpants/679529802457,Zeffit - Multicolor Cotton Blend Men's Trackpants ( Pack of 2 ),Rs. 599,"Zeffit
Color:Multicolor
Fabric:Cotton Blend
Fit:Regular
Pattern:Solid
Waist Closure:Elasticated
Lining Material:No Lining
Lining:No
Wash Care:Hand Wash
Shop By Occasion:Casual
Pattern or Print Type:Solid
Number of Pocket:2
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
Pattern Coverage:All Over
Weave Type:Knitted
Type:Trackpants
Season:Summer
Pack:Pack of 2
SUPC: SDL360100565","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 79}","{'x': 55, 'y': 1788, 'height': 295, 'width': 747}","{'x': 0, 'y': 0, 'height': 7814, 'width': 1024}"
155,https://www.snapdeal.com/product/solid-men-black-track-pant/666039140604,Solid Men Black Track Pant,Rs. 289,"Vitaan
Color:Black
Fabric:Lycra
Fit:Regular
Lining:No
Packs:Pack of 1
Pocket:Double Pocket
Waist Closure:Elastic
Sport:Fitness
Technology:Dry Fit
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL794385782","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 259, 'height': 32, 'width': 78}","{'x': 55, 'y': 1937, 'height': 273, 'width': 747}","{'x': 0, 'y': 0, 'height': 6508, 'width': 1024}"
156,https://www.snapdeal.com/product/plounge-grey-regular-fit-jeans/676628114527,plounge - Grey Cotton Blend Regular Fit Men's Jeans ( Pack of 1 ),Rs. 799,"plounge
Color: Grey
Fabric: Cotton Blend
Fit: Regular Fit
Style: Basic
Pack: Pack of 1
Number of Pocket: Multiple Pockets
Waist Rise: Mid-Rise
Fly Opening: Zipper
Stretch: Stretchable
Wash Care: Hand Wash
Bottom Opening: Regular
Closure: Button
Belt Loop: Yes
Weave Type: Knitted
Wash Type: Regular wash
Shop By Occasion: Casual
Season: Summer
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL583019603","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 78}","{'x': 55, 'y': 1964, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 6812, 'width': 1024}"
157,https://www.snapdeal.com/product/xohy-maroon-cotton-lycra-trackpants/674686349956,xohy Maroon Cotton Lycra Trackpants Single,Rs. 319,"xohy
Color:Maroon
Fabric:Cotton Lycra
Fit:Regular
Pattern:Color Block
Waist Closure:Elastic
Pocket:Double Pocket
Lining Material:No Lining
Lining:No
Print:Solids
Wash Care:Hand Wash
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL010745342","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 74}","{'x': 55, 'y': 1852, 'height': 295, 'width': 747}","{'x': 0, 'y': 0, 'height': 5940, 'width': 1024}"
158,https://www.snapdeal.com/product/gespo-red-cotton-blend-solids/672346956770,GESPO - Red Cotton Blend Regular Fit Men's T-Shirt ( Pack of 1 ),Rs. 419,"GESPO
Color: Red
Net Contents: 1
Shop By Occasion: Casual
Season: Summer
Neck Shape: Mandarin Collar
Sleeves Length: Half Sleeves
Pattern: Solid
Fit: Regular Fit
Fabric: Cotton Blend
Wash Care: Machine-wash
Pack: Pack of 1
Number of Pocket: 1
Hemline: Straight
Closure: Button
Product Length: Regular
Pattern Coverage: All Over
Pattern or Print Type: Solid
Weave Type: Knitted
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL728715887","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 75}","{'x': 55, 'y': 1964, 'height': 339, 'width': 747}","{'x': 0, 'y': 0, 'height': 5630, 'width': 1024}"
159,https://www.snapdeal.com/product/the-million-club-cotton-blend/671944126011,The Million Club - Black Polyester Regular Fit Men's Polo T Shirt ( Pack of 1 ),Rs. 289,"The Million Club
Color: Black
Net Contents: 1
Pattern: Solid
Fit: Regular Fit
Number of Pocket: No Pocket
Pattern or Print Type: Solid
Sleeves Length: Half Sleeves
Wash Care: Hand Wash
Fabric: Polyester
Pack: Pack of 1
Shop By Occasion: Casual
Product Length: Regular
Pattern Coverage: All Over
Season: Summer
The product may vary from the images due to various reasons like monitor setting or photographic lighting sources or handiwork & craftmanship.
SUPC: SDL386600546","{'x': 453, 'y': 158, 'height': 54, 'width': 393}","{'x': 451, 'y': 286, 'height': 32, 'width': 78}","{'x': 55, 'y': 1964, 'height': 317, 'width': 747}","{'x': 0, 'y': 0, 'height': 7314, 'width': 1024}"
160,https://www.snapdeal.com/product/quality-sunglasses-green-pilot-sunglasses/634886200701,Peter Jones- Green Pilot Sunglasses,Rs. 539,"Frame Colour:Green
Foldable:No
UV Protection Level:UV100
Usage:Day
Warranty:Not Available
Carrying Case:Pouch
Cleaning Cloth:Yes
Frame Material:Metal
About the Lens Technology:g-45
Frame Shape:Pilot
Frame type:Full Frame
Gradient:No
Lens Color:Green
Mirrored:Yes
Model Number:3026
Polarized:No
Temple Color:Golden
Gender:Unisex
SUPC: SDL842489546","{'x': 453, 'y': 158, 'height': 27, 'width': 393}","{'x': 451, 'y': 272, 'height': 32, 'width': 78}","{'x': 55, 'y': 1950, 'height': 251, 'width': 747}","{'x': 0, 'y': 0, 'height': 7424, 'width': 1024}"
