,product_link,product_name,final_price,product_description,name_dimension,final_price_dimension,product_description_location,body_dimension
48,https://www.croma.com/samsung-arise-1-5-ton-3-star-inverter-split-ac-5-in-1-convertible-copper-condenser-ar18by3zawk-white-/p/247173,"Samsung Arise 1.5 Ton 3 Star Inverter Split AC (5-in-1 Convertible, Copper Condenser, AR18BY3ZAWK, White)","₹35,990.00","Key Features
1.5 Ton, 3 Star, Inverter AC
Approximate Coverage Area – 180 Sq.Ft (16.72 Sq.M)
Dimension: IDU – 82.00 x 21.50 x 29.90 cms, ODU - 72.00 x 26.50 x 54.80 cms
High Efficiency Rotary Compressor, Cooling Capacity - 5000 Watts
Copper Condenser
60 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 146}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3265, 'width': 785}"
49,https://www.croma.com/voltas-magnum-1-5-ton-5-star-inverter-split-ac-5-in-1-convertible-copper-condenser-185v-meazsc-white-/p/249813,"Voltas Magnum 1.5 Ton 5 Star Inverter Split AC (5-in-1 Convertible, Copper Condenser, 185V MEAZSC, White)","₹44,490.00","Key Features
1.5 Ton, 5 Star, Inverter AC
Approximate Coverage Area – 180 Sq.Ft (16.72 Sq.M)
Dimension: IDU – 99 x 24.2 x 31.5 cms, ODU - 83.5 x 29.5 x 55.5 cms
BLDC Rotary Compressor, Cooling Capacity - 5200 Watts
Copper Condenser
12 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 150}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3265, 'width': 785}"
50,https://www.croma.com/croma-1-ton-3-star-inverter-split-ac-4-in-1-smart-convertible-copper-condenser-crlain0123t0251-white-/p/247086,"Croma 1 Ton 3 Star Inverter Split AC (4-in-1 Smart Convertible, Copper Condenser, CRLAIN0123T0251, White)","₹26,990.00","Key Features
1 Ton, 3 Star, Inverter Split AC
Approximate Coverage Area - 130 Sq.ft(12.07 Sq.M)
Dimension: IDU - 80 x 23 x 29.5 cms, ODU - 78.1x 24.1 x 55.7 cms
Inverter Rotary Compressor
Copper Condenser
12 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 146}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3292, 'width': 785}"
51,https://www.croma.com/hisense-1-5-ton-4-star-inverter-split-ac-copper-condenser-as-18tc4ram0-white-/p/249049,"Hisense 1.5 Ton 4 Star Inverter Split AC (Copper Condenser, AS-18TC4RAM0, White)","₹31,990.00","Key Features
1.5 Ton, 4 Star, Inverter AC
Approximate Coverage Area – 180 Sq.Ft (16.72 Sq.M).
Dimension: IDU – 100.00 x 29.50 x 23.00 cms, ODU – 78.00 x 28.10 x 55.70 cms
Rotary Compressor, Cooling Capacity - 18000 BTU/H
Copper Condenser
60 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 19, 'width': 755}","{'x': 15, 'y': 783, 'height': 31, 'width': 140}","{'x': 15, 'y': 945, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3246, 'width': 785}"
52,https://www.croma.com/voltas-magnum-1-ton-5-star-inverter-split-ac-4-in-1-convertible-copper-condenser-125v-mdazq-white-/p/249792,"Voltas Magnum 1 Ton 5 Star Inverter Split AC (4-in-1 Convertible, Copper Condenser, 125V MDAZQ, White)","₹36,790.00","Key Features
1 Ton, 5 Star, Inverter AC
Approximate Coverage Area – 130 Sq.Ft (12.07 Sq.M)
Dimension: IDU – 84 x 21 x 29 cms, ODU - 83.5 x 29.5 x 55.5 cms
BLDC Rotary Compressor, Cooling Capacity - 3560 Watts
Copper Condenser
12 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 144}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3265, 'width': 785}"
53,https://www.croma.com/samsung-geo-1-ton-4-star-inverter-split-ac-5-in-1-convertible-windfree-copper-condenser-ar12by4anwk-white-/p/247267,"Samsung Geo 1 Ton 4 Star Inverter Split AC (5-in-1 Convertible, Windfree, Copper Condenser, AR12BY4ANWK, White)","₹35,990.00","Key Features
1 Ton, 4 Star, Inverter Split AC
Approximate Coverage Area – 130 Sq.Ft (12.07 Sq.M)
Dimension: IDU - 82.00 x 21.50 x 29.90 cms, ODU - 72.00 x 26.50 x 54.80 cms
Rotary Compressor, Cooling Capacity - 3517 Watts
Copper Condenser
60 Months Warranty, 10 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 146}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3265, 'width': 785}"
54,https://www.croma.com/haier-verticool-2-ton-3-star-inverter-tower-ac-wi-fi-supported-copper-condenser-gcw3a-white-/p/223625,"Haier VertiCool 2 Ton 3 Star Inverter Tower AC (Wi-Fi Supported, Copper Condenser, GCW3A, White)","₹79,990.00","Key Features
2 Ton, 3 Star, Tower AC
Approximate Coverage Area – 180 Sq. Ft (16.72 Sq. M)
IDU Dimension – 37.70 x 20.70 x 181.00 cms
High Efficiency Dual Rotary  Compressor
Copper Condenser
12 Months, 12 Years Compressor Warranty ","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 146}","{'x': 15, 'y': 925, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3226, 'width': 785}"
55,https://www.croma.com/croma-1-5-ton-portable-ac-3-in-1-ac-dehumidifier-fan-copper-condenser-crac1201-white-/p/223530,"Croma 1.5 Ton Portable AC (3 in 1 (AC, Dehumidifier, Fan), Copper Condenser, CRAC1201, White)","₹36,990.00","Key Features
1.5 Ton
Approximate Coverage Area – 170 Sq.Ft (15.79 Sq.M)
Dimension – 36.50 x 56.80 x 77.50 cms
Single Rotary Non Inverter Compressor
Copper Condenser
12 Months Warranty","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 146}","{'x': 15, 'y': 961, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3262, 'width': 785}"
56,https://www.croma.com/blue-star-1-ton-portable-ac-copper-condenser-pc12db-white-/p/220666,"Blue Star 1 Ton Portable AC (Copper Condenser, PC12DB, White)","₹33,990.00","Key Features
1 Ton, Portable AC
Approximate Coverage Area – 120  Sq.Ft (11  Sq.M)
IDU Dimension – 46.71 x 39.71 x 76.51 cms
Rotary Compressor 
Copper Condenser 
12 Months Warranty, 5 Years Compressor Warranty","{'x': 15, 'y': 676, 'height': 19, 'width': 755}","{'x': 15, 'y': 783, 'height': 31, 'width': 145}","{'x': 15, 'y': 942, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3243, 'width': 785}"
57,https://www.croma.com/lenovo-ideapad-3-15iml05-10th-gen-core-i3-windows-11-home-laptop-8gb-ram-1tb-hdd-intel-uhd-graphics-ms-office-39-62cm-81wb018yin-platinum-grey-/p/250436,"Lenovo IdeaPad 3 15IML05 10th Gen Core i3 Windows 11 Home Laptop (8GB RAM, 1TB HDD, Intel UHD Graphics, MS Office, 39.62cm, 81WB018YIN, Platinum Grey)","₹32,990.00","Key Features
15.6 inch (39.6 cm), FHD Display
Intel Core i3 processor
RAM :8GB DDR4x, ROM: 1TB HDD
Integrated Intel UHD Graphics
Windows 11 Home
Best Suited For: Home | Entertainment | Work","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 145}","{'x': 15, 'y': 940, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3258, 'width': 785}"
58,https://www.croma.com/acer-aspire-3-un-addsi-005-core-i3-11th-gen-windows-10-home-thin-and-light-laptop-8gb-ram-512gb-ssd-intel-uhd-graphics-ms-office-39-62cm-silver-/p/234236,"Acer Aspire 3 (UN.ADDSI.005) Core i3 11th Gen Windows 10 Home Thin and Light Laptop (8GB RAM, 512GB SSD, Intel UHD Graphics, MS Office, 39.62cm, Silver)","₹33,594.00","Key Features
39.62 cm (15.6""), FHD
Intel Corei3 11th Gen
RAM: 8GB DDR4, ROM: 512GB SSD
Intel UHD Graphics
Windows 10 Home
Best Suited For: Home | Office Use | Work","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 146}","{'x': 15, 'y': 922, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3073, 'width': 785}"
59,https://www.croma.com/asus-x415ea-eb342ws-11th-gen-core-i3-windows-11-home-laptop-8gb-ram-256gb-ssd-intel-uhd-+shared-memory-ms-office-35-56cm-90nb0tt1-m000r0-transparent-silver-/p/248736,"Asus X415EA-EB342WS 11th Gen Core i3 Windows 11 Home Laptop (8GB RAM, 256GB SSD, Intel UHD +Shared Memory, MS Office, 35.56cm, 90NB0TT1-M000R0, Transparent Silver)","₹33,990.00","Key Features
35.56 cm (14"") , FHD Display
Intel Core i3 11th Gen Processor
RAM: 8GB DDR4, ROM: 256GB SSD
Intel UHD Graphics
Windows 11 Home
Best Suited For: Home | Entertainment | Office Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 145}","{'x': 15, 'y': 940, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3091, 'width': 785}"
60,https://www.croma.com/asus-x409fa-bv331ts-90nb0ms2-m09640-corei3-10th-gen-windows-10-home-laptop-4gb-ram-256gb-ssd-intel-hd-graphics-520-ms-office-35-56cm-star-grey-/p/240117,"Asus X409FA-BV331TS (90NB0MS2-M09640) Corei3 10th Gen Windows 10 Home Laptop (4GB RAM, 256GB SSD, Intel HD Graphics 520, MS Office, 35.56cm, Star Grey)","₹34,490.00","Key Features
35.56 cm (14""), HD
Corei3 10th Gen
RAM: 4GB DDR4, ROM: 256GB SSD
Intel HD Graphics 520
Windows 10 Home
Best Suited For: Home | Work | Students","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 148}","{'x': 15, 'y': 925, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3076, 'width': 785}"
61,https://www.croma.com/lenovo-ideapad-3-15iml05-10th-gen-core-i3-windows-11-home-laptop-8gb-ram-512gb-ssd-intel-uhd-graphics-ms-office-39-62cm-81wb01b1in-platinum-grey-/p/248967,"Lenovo IdeaPad 3 15IML05 10th Gen Core i3 Windows 11 Home Laptop (8GB RAM, 512GB SSD, Intel UHD Graphics, MS Office, 39.62cm, 81WB01B1IN, Platinum Grey)","₹34,490.00","Key Features
39.62 cm (15.6""), FHD
Intel Core i3-10110U Processor
RAM: 8GB, ROM: 512GB SSD
Integrated Intel UHD Graphics
Windows 11 Home
Best Suited For: Home | Entertainment | Office Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 148}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3282, 'width': 785}"
62,https://www.croma.com/lenovo-ideapad-slim-3i-10th-gen-core-i3-windows-11-home-laptop-8gb-ram-256gb-ssd-intel-uhd-graphics-ms-office-35-62cm-81wb0193in-platinum-grey-/p/245967,"Lenovo IdeaPad Slim 3i 10th Gen Core i3 Windows 11 Home Laptop (8GB RAM, 256GB SSD, Intel UHD Graphics, MS Office, 35.62cm, 81WB0193IN, Platinum Grey)","₹34,990.00","Key Features
39.62 cm (15.6""), FHD Display
10th Gen Intel Core
RAM: 8 GB| ROM: 256GB M.2 SSD
Integrated Intel UHD Graphics
Windows 11 Home
Best Suited For: Home | Entertainment | Office Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 147}","{'x': 15, 'y': 979, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3297, 'width': 785}"
63,https://www.croma.com/redmi-book-15-e-learning-edition-11th-gen-core-i3-windows-10-home-thin-and-light-8gb-ram-256gb-ssd-intel-uhd-graphics-ms-office-39-62cm-xma2101-bw-charcoal-gray-/p/250409,"Redmi Book 15 e-Learning Edition 11th Gen Core i3 Windows 10 Home Thin and Light (8GB RAM, 256GB SSD, Intel UHD Graphics, MS Office, 39.62cm, XMA2101-BW, Charcoal Gray)","₹34,990.00","Key Features
39.62 cm (15.6""), FHD
Intel Core i3 11th Gen Processor
RAM:8GB DDR4, ROM: 256GB SSD
Intel UHD Graphics
Windows 10 Home
Best Suited For: Home | Entertainment | Office Use | Work","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 147}","{'x': 15, 'y': 925, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3076, 'width': 785}"
64,https://www.croma.com/asus-11th-gen-core-i3-windows-11-home-notebook-8gb-ram-256gb-ssd-intel-uhd-graphics-ms-office-35-56-cm-90nb0tt1-m17190-transparent-silver-/p/246470,"Asus 11th Gen Core i3 Windows 11 Home Notebook (8GB RAM, 256GB SSD, Intel UHD Graphics, MS Office, 35.56 cm, 90NB0TT1-M17190, Transparent Silver)","₹34,990.00","Key Features
35.56 cm (14""), FHD
Intel Core i3 11th Gen
RAM: 8GB DDR4, ROM: 256GB SSD
Intel UHD Graphics
Windows 11 Home
Best Suited For: Home | Entertainment | Everyday Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 147}","{'x': 15, 'y': 925, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3076, 'width': 785}"
65,https://www.croma.com/lenovo-ideapad-slim-3-10th-gen-core-i3-windows-11-home-thin-and-light-laptop-8gb-ram-256gb-ssd-intel-uhd-graphics-ms-office-35-6cm-81wb018ein-platinum-grey-/p/245642,"Lenovo IdeaPad Slim 3 10th Gen Core i3 Windows 11 Home Thin and Light Laptop (8GB RAM, 256GB SSD, Intel UHD Graphics, MS Office, 35.6cm, 81WB018EIN, Platinum Grey)","₹34,990.00","Key Features
39.62 cm (15.6""), FHD
Intel Core i3 10th Gen Processor
RAM: 8GB DDR4, ROM: 256GB SSD
Intel Integrated UHD
Windows 11 Home
Best Suited For: Home | Work | Entertainment","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 147}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3282, 'width': 785}"
66,https://www.croma.com/lenovo-ideapad-3-15iml05-10th-gen-core-i3-windows-11-thin-and-light-8gb-ram-1tb-hdd-intel-uhd-graphics-ms-office-39-62cm-81wb01d6in-platinum-grey-/p/246758,"Lenovo IdeaPad 3 15IML05 10th Gen Core i3 Windows 11 Thin and Light (8GB RAM, 1TB HDD, Intel UHD Graphics, MS Office, 39.62cm, 81WB01D6IN, Platinum Grey)","₹34,990.00","Key Features
39.62cm (15.6”) HD
10th Gen Intel Core i3-10110U Processor
RAM : 8GB DDR4, ROM: 1TB HDD
Intel UHD Graphics
Windows 11
Best Suited For: Home | Entertainment | Work","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 147}","{'x': 15, 'y': 964, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3282, 'width': 785}"
67,https://www.croma.com/redmibook-15-pro-xma2101-bn-11th-gen-core-i5-windows-10-home-thin-and-light-8gb-ram-512gb-ssd-intel-iris-xe-graphics-ms-office-39-62cm-charcoal-gray-/p/250410,"RedmiBook 15 Pro (XMA2101-BN) 11th Gen Core i5 Windows 10 Home Thin and Light (8GB RAM, 512GB SSD, Intel Iris Xe Graphics, MS Office, 39.62cm, Charcoal Gray)","₹44,990.00","Key Features
39.62cm (15.6""), FHD
11th Gen Intel Core i5 Processor
RAM: 8GB DDR4, ROM: 512GB SSD
Intel Integrated Iris Xe Graphics
Windows 10 Home
Best Suited For: Home | Entertainment | Office Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 762, 'height': 31, 'width': 149}","{'x': 15, 'y': 940, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3091, 'width': 785}"
68,https://www.croma.com/-lenovo-ideapad-3-15iml05-10th-gen-core-i5-windows-11-home-laptop-8-gb-ram-512gb-ssd-intel-uhd-+-shared-memory-ms-office-39-62cm-81wb014sin-platinum-grey-/p/248966,"Lenovo IdeaPad 3 15IML05 10th Gen Core i5 Windows 11 Home Laptop (8 GB RAM, 512GB SSD, Intel UHD + Shared Memory, MS Office, 39.62cm, 81WB014SIN, Platinum Grey)","₹44,990.00","Key Features
39.62 cm (15.6""), FHD
Intel Core i5-10210U Processor
RAM: 8GB, ROM: 512GB SSD
Integrated Intel UHD Graphics
Windows 11 Home 64
Best Suited For: Home | Entertainment | Office Use","{'x': 15, 'y': 676, 'height': 37, 'width': 755}","{'x': 15, 'y': 801, 'height': 31, 'width': 149}","{'x': 15, 'y': 979, 'height': 208, 'width': 755}","{'x': 0, 'y': 0, 'height': 3297, 'width': 785}"
